zpid,llm_condition,llm_tier,llm_has_view,llm_has_ocean_view,llm_has_bay_view,llm_has_city_view,llm_has_golf_view,llm_floor_level,llm_is_penthouse,llm_is_corner,llm_has_concierge,llm_has_elevator,llm_has_boat_dock,llm_has_guest_house,llm_amenities_count,llm_is_fixer,llm_distress_count,llm_renovation_age,llm_ok
1008656,4,2,1,1,0,0,0,,0,0,0,0,0,0,4,0,0,,1
1002594,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007395,4,2,1,1,1,0,0,,0,0,0,1,0,0,5,0,0,,1
1008116,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013316,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005157,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,,1
1005276,4,2,1,0,0,0,0,,0,0,1,1,0,0,3,0,0,,1
1017602,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013927,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1002391,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016586,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014627,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013475,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008908,4,2,1,1,1,1,0,,0,1,1,1,1,1,6,0,0,,1
1013153,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012485,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011808,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006617,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1001742,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004209,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002453,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014157,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1001793,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013238,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010326,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016597,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009287,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006390,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002072,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1001524,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1000233,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010899,4,2,1,0,1,0,0,,0,0,0,1,1,0,3,0,0,,1
1013066,4,2,1,0,1,0,0,12.0,0,0,0,1,0,0,2,0,0,,1
1013684,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017103,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1013993,4,2,1,1,0,0,0,2.0,0,0,0,0,0,0,0,1,1,,1
1017192,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002813,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000445,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015764,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1007031,4,0,1,0,0,0,1,3.0,0,0,0,0,0,0,0,1,1,,1
1004101,4,2,1,0,1,0,0,,0,0,0,1,0,0,5,0,0,,1
1015724,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014745,4,2,1,1,1,0,0,,0,0,0,1,0,1,3,0,0,,1
1012666,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011529,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015943,4,0,1,1,1,1,1,2.0,0,0,0,0,0,0,0,0,0,,1
1006729,4,2,1,1,1,1,0,,0,0,0,0,0,0,4,0,0,,1
1007472,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005062,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1005683,4,2,1,1,1,1,1,,0,1,0,1,0,1,4,0,0,,1
1005013,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001138,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014851,4,1,1,0,1,0,0,1477.0,0,0,0,0,0,0,0,1,1,,1
1014629,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017221,4,1,1,0,1,0,0,3.0,0,0,0,0,0,0,0,0,0,,1
1006855,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003676,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006141,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015954,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012502,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000249,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011524,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012574,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014057,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008023,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002096,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005002,4,2,1,1,0,0,0,3.0,0,1,0,1,0,0,2,0,0,,1
1014938,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012130,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010665,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007405,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000561,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013783,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009383,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010164,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014893,4,0,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1016133,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007166,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1001884,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015959,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1009375,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002832,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1014833,4,1,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1008111,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009888,4,2,1,1,0,0,0,15.0,0,0,0,1,0,0,3,0,0,,1
1002534,3,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1014799,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006333,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005392,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009293,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011335,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009448,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013329,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014242,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1015288,4,2,1,0,0,0,0,1.0,0,0,0,0,0,0,6,0,0,,1
1016688,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015159,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002063,4,2,1,0,1,0,1,,0,1,1,1,1,1,6,0,0,,1
1005978,4,1,1,0,0,0,0,2.0,0,0,0,1,0,0,2,0,0,,1
1002578,4,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1013144,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006632,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015589,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1003547,4,1,1,1,0,0,0,3.0,0,0,1,1,0,0,3,0,0,,1
1008052,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007858,4,2,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,,1
1001972,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005317,4,2,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,,1
1008346,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005732,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003302,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1015436,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008986,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009941,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006798,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011257,4,0,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1006160,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013514,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015096,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003344,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1016309,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014439,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003968,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016392,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010554,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000985,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016657,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008075,4,1,1,0,1,0,0,3.0,0,0,0,1,0,0,2,0,0,,1
1007342,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012919,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002311,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007839,4,1,1,1,1,1,0,3.0,0,1,1,1,1,1,8,0,0,,1
1004339,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008712,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016881,4,2,1,1,1,1,0,,0,0,0,0,0,0,4,0,0,,1
1010848,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012731,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006191,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001565,4,2,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,,1
1005800,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010969,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002471,0,1,1,0,0,0,0,20.0,0,0,0,1,0,0,2,0,0,,1
1005087,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001611,4,2,1,1,0,0,0,1.0,0,0,0,1,0,0,2,0,0,,1
1010585,4,2,1,0,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1000903,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016871,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009103,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1001014,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1009599,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001327,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013470,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007518,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000625,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011169,4,2,1,1,1,1,0,,0,0,1,1,1,1,6,0,0,,1
1006831,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004131,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005544,4,2,1,0,0,0,0,,0,1,1,1,0,0,5,0,0,,1
1011843,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010897,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005329,4,1,1,1,1,1,0,3.5,0,1,0,1,0,1,8,0,0,,1
1012273,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006251,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015575,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006640,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011988,4,2,1,1,1,0,0,,0,0,1,1,1,1,6,1,1,,1
1000506,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1004462,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001109,4,2,1,1,1,1,0,,0,0,1,1,1,1,6,0,0,,1
1012843,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007894,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012017,4,2,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008347,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016606,4,1,1,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,,1
1009071,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004835,4,2,1,1,0,0,0,2.0,0,0,1,1,0,0,3,0,0,,1
1012757,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007319,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012101,4,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1001488,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008626,4,1,1,0,0,0,1,20.0,1,0,1,1,1,1,6,0,0,,1
1000165,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1009966,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003524,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001693,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016457,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010347,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006260,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014907,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009392,4,2,1,0,1,0,0,,0,0,1,1,1,1,6,0,0,,1
1006993,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1010734,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008285,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005458,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001483,4,2,1,0,1,0,0,30.0,1,0,0,0,0,0,0,0,0,,1
1011531,4,2,1,1,1,0,0,2.0,0,0,1,1,1,1,6,0,0,,1
1016384,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004937,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1005221,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006604,4,0,1,1,0,0,0,,0,0,0,1,0,0,3,0,0,,1
1000969,4,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,,1
1012755,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013175,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003462,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003599,4,0,1,1,1,1,0,2.0,0,0,0,0,0,0,0,1,1,,1
1015821,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016158,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002742,4,2,1,1,1,1,1,,0,1,0,0,0,0,0,0,0,,1
1016123,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004724,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009519,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,1,1,,1
1016499,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012231,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005785,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014845,4,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,,1
1000077,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013341,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1001003,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000810,4,2,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,,1
1016566,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001695,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007508,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005037,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006255,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003452,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012529,4,2,1,1,0,0,0,2.0,0,0,1,1,0,0,3,0,0,,1
1015646,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011457,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008832,4,2,1,1,0,0,0,2.0,0,1,1,1,1,1,5,0,0,,1
1003819,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001454,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009805,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010283,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007284,4,0,1,1,0,0,0,1.0,0,0,0,1,0,0,2,0,0,,1
1005725,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002318,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010991,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008356,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002314,4,2,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,18.0,1
1002413,0,1,1,0,0,0,1,2.0,0,0,0,1,0,0,2,0,0,,1
1017537,4,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015694,4,1,1,1,0,0,0,2.0,0,0,0,1,0,0,2,0,0,,1
1013850,4,1,1,0,0,0,0,10.0,0,0,0,0,0,0,2,0,0,,1
1003059,4,1,1,1,1,0,1,2.0,0,0,0,0,0,0,0,0,0,,1
1010999,4,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1004438,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009675,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012583,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010319,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017273,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008296,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008372,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004830,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012523,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005048,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007722,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016906,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013101,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008729,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013193,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013809,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1001373,4,0,1,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,,1
1006693,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012565,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016145,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000146,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007982,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008738,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010574,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014143,4,2,1,1,1,0,0,,0,0,1,1,1,1,6,0,0,,1
1006555,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011725,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009406,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009367,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005459,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017288,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002873,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005466,4,2,1,1,1,0,0,,0,0,1,0,0,0,8,0,0,,1
1006496,4,2,1,1,1,1,0,,0,0,1,1,1,1,6,0,0,,1
1015144,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008614,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010816,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003750,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006347,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004507,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011000,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1009709,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014320,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005364,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012657,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011355,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004961,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010771,3,0,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1001778,4,2,1,1,1,0,0,,0,0,0,1,1,0,3,0,0,,1
1015295,4,1,1,1,0,0,0,,0,0,1,1,0,0,2,0,0,,1
1013304,4,2,1,1,0,0,0,,0,0,0,0,0,0,2,0,0,,1
1005413,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016679,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003551,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009482,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000270,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008055,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009999,4,1,1,1,0,0,0,1.0,0,0,1,0,0,0,6,0,0,,1
1010310,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014712,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012782,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010054,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004089,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015940,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000021,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007978,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005961,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008804,4,2,1,1,1,1,0,4.0,0,0,1,1,1,1,6,0,0,,1
1014909,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008195,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013614,4,0,1,1,0,0,0,12.0,0,0,1,1,0,0,3,0,0,,1
1007917,4,2,1,0,0,0,0,2.0,0,1,0,1,0,0,3,0,0,,1
1012881,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1010269,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016241,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011400,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014322,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001178,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010775,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006475,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006314,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012904,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017252,4,1,1,1,0,0,0,163.0,0,0,0,1,0,0,2,0,0,,1
1012603,4,2,1,0,1,0,0,,0,0,0,0,0,0,3,1,2,,1
1005944,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013073,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015898,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012250,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1015338,4,1,1,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,,1
1003510,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008355,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012032,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1014456,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003572,4,2,1,1,0,0,0,,0,0,0,0,0,0,1,0,0,,1
1008202,4,1,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1000373,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
